# Time-averaged data for fix particle_msd
# TimeStep c_particle_msd[4]
186000 1299.65
186100 1300.99
186200 1306.16
186300 1305.73
186400 1308.74
186500 1307.83
186600 1308.91
186700 1304.54
186800 1306.02
186900 1305.93
187000 1309.51
187100 1310.45
187200 1312.03
187300 1317.76
187400 1318.84
187500 1321.36
187600 1327.17
187700 1327.88
187800 1331.32
187900 1336.71
188000 1335.26
188100 1331.22
188200 1332.07
188300 1333.37
188400 1333.09
188500 1329.73
188600 1335.55
188700 1338.15
188800 1341.73
188900 1339.51
189000 1337.79
189100 1330.99
189200 1335.44
189300 1338.24
189400 1336.1
189500 1338.86
189600 1337.3
189700 1338.57
189800 1336.19
189900 1336.26
190000 1335.48
190100 1335.33
190200 1336.69
190300 1339.02
190400 1340.72
190500 1340.76
190600 1342.85
190700 1345.17
190800 1345.74
190900 1342.15
191000 1343.45
191100 1347.76
191200 1351.62
191300 1349.81
191400 1352.65
191500 1348.47
191600 1350.17
191700 1342.83
191800 1343.67
191900 1343.3
192000 1343.17
192100 1344.16
192200 1347.09
192300 1352.27
192400 1357.6
192500 1350.92
192600 1351.67
192700 1352.03
192800 1353.15
192900 1352.14
193000 1346.9
193100 1348.57
193200 1350.93
193300 1349.81
193400 1351.88
193500 1351.06
193600 1351.06
193700 1354.93
193800 1361.13
193900 1365.65
194000 1367.03
194100 1370.12
194200 1375.12
194300 1374.97
194400 1373.74
194500 1373.97
194600 1376.24
194700 1378.15
194800 1377.9
194900 1379.79
195000 1382.56
195100 1377.39
195200 1379.86
195300 1378.07
195400 1376.77
195500 1381.49
195600 1390.88
195700 1395.25
195800 1396.59
195900 1400.11
196000 1398.52
196100 1398.55
196200 1396.44
196300 1395.71
196400 1396.88
196500 1395.07
196600 1397.68
196700 1400.94
196800 1400.17
196900 1399.52
197000 1402.31
197100 1402.37
197200 1407.17
197300 1407.79
197400 1404.31
197500 1401.51
197600 1410.95
197700 1415.4
197800 1422.95
197900 1425.38
198000 1424.39
198100 1423.44
198200 1423.56
198300 1425.8
198400 1426.5
198500 1429.97
198600 1434.7
198700 1437.57
198800 1443.28
198900 1443.92
199000 1441.92
199100 1445.09
199200 1448.97
199300 1446.95
199400 1451.02
199500 1449.82
199600 1448
199700 1451.06
199800 1454.86
199900 1453.54
200000 1450.59
200100 1451.04
200200 1455.09
200300 1457.16
200400 1457.03
200500 1458.99
200600 1460.89
200700 1468.07
200800 1472.58
200900 1473.88
201000 1473.8
201100 1471.92
201200 1471.45
201300 1466.33
201400 1460.49
201500 1459.14
201600 1461.62
201700 1466.53
201800 1464.62
201900 1467.93
202000 1470.44
202100 1472.65
202200 1471.87
202300 1472.14
202400 1473.95
202500 1482.31
202600 1483.93
202700 1483.38
202800 1479.78
202900 1479.28
203000 1479.94
203100 1483.06
203200 1486.82
203300 1491.91
203400 1499.65
203500 1500.52
203600 1499.04
203700 1495.29
203800 1497.49
203900 1499.42
204000 1499.53
204100 1499.14
204200 1495.8
204300 1497.2
204400 1502.69
204500 1505.42
204600 1502.29
204700 1503.57
204800 1503.07
204900 1507.96
205000 1506.9
205100 1503.69
205200 1499.46
205300 1494.57
205400 1493.36
205500 1492.97
205600 1491.89
205700 1492.28
205800 1498.81
205900 1499.27
206000 1499.91
206100 1495.44
206200 1496.59
206300 1497.93
206400 1499.94
206500 1505.33
206600 1503.88
206700 1503.73
206800 1503.99
206900 1505.58
207000 1506.37
207100 1506.93
207200 1504.29
207300 1502.42
207400 1508.9
207500 1507.46
207600 1510.16
207700 1512.54
207800 1513.22
207900 1515.34
208000 1516.71
208100 1522.05
208200 1527.42
208300 1530.11
208400 1529.23
208500 1520.4
208600 1524.31
208700 1528.98
208800 1535.84
208900 1534.12
209000 1534.6
209100 1537.97
209200 1538.9
209300 1538.79
209400 1537.32
209500 1541.34
209600 1541.12
209700 1540.21
209800 1543.03
209900 1545.09
210000 1544.98
210100 1547.29
210200 1545.1
210300 1545.33
210400 1546.16
210500 1548.14
210600 1549.39
210700 1547.87
210800 1550.28
210900 1554.88
211000 1556.54
211100 1558.07
211200 1560.97
211300 1562.57
211400 1568.32
211500 1571.41
211600 1573.75
211700 1573.49
211800 1575.12
211900 1576.22
212000 1580.94
212100 1577.89
212200 1579.4
212300 1577.49
212400 1577.99
212500 1575.53
212600 1571.27
212700 1567.6
212800 1563.53
212900 1563.8
213000 1571.57
213100 1574.61
213200 1575.33
213300 1575.01
213400 1580.87
213500 1586.14
213600 1584.34
213700 1580.05
213800 1584.14
213900 1581.35
214000 1582.06
214100 1584
214200 1585.65
214300 1584.32
214400 1585.84
214500 1590.26
214600 1594.79
214700 1598.62
214800 1601.91
214900 1602.38
215000 1608.31
215100 1610.3
215200 1611.51
215300 1609.03
215400 1608.12
215500 1606.97
215600 1608.39
215700 1610.95
215800 1616.16
215900 1616
216000 1616.87
216100 1615.74
216200 1614.63
216300 1616.75
216400 1620.66
216500 1624.99
216600 1626.34
216700 1627.62
216800 1627.11
216900 1622.54
217000 1620.14
217100 1619.79
217200 1618.66
217300 1620.37
217400 1611.57
217500 1612.26
217600 1612.95
217700 1615.11
217800 1619.03
217900 1620.06
218000 1618.71
218100 1618.03
218200 1616.51
218300 1615.65
218400 1619.9
218500 1615.08
218600 1617.15
218700 1624.87
218800 1621.99
218900 1625.78
219000 1622.45
219100 1622.85
219200 1627.56
219300 1626.75
219400 1625.99
219500 1622.48
219600 1619.58
219700 1619.92
219800 1622.78
219900 1623.26
220000 1624.11
220100 1622.41
220200 1623.27
220300 1626.76
220400 1627.24
220500 1627.64
220600 1627.04
220700 1627.26
220800 1624.68
220900 1621.19
221000 1618.1
221100 1615.53
221200 1617.3
221300 1617.89
221400 1620.51
221500 1628.03
221600 1635.37
221700 1638.91
221800 1645.41
221900 1642.86
222000 1646.4
222100 1648.39
222200 1651.4
222300 1657.69
222400 1653.29
222500 1654.13
222600 1659.77
222700 1662.13
222800 1664.03
222900 1667.3
223000 1672.47
223100 1668.07
223200 1670.92
223300 1677.01
223400 1676.22
223500 1680.38
223600 1683.84
223700 1680.42
223800 1677.57
223900 1671.61
224000 1663.99
224100 1668.32
224200 1667.22
224300 1665.6
224400 1665.59
224500 1664.84
224600 1665.47
224700 1659.93
224800 1659.91
224900 1656.86
225000 1650.25
225100 1653.39
225200 1650.91
225300 1646.07
225400 1644.78
225500 1649
225600 1643.14
225700 1635.02
225800 1633.02
225900 1632
226000 1634.5
226100 1637.21
226200 1644.38
226300 1643.81
226400 1647.39
226500 1643.07
226600 1644.73
226700 1649.85
226800 1654.53
226900 1654.99
227000 1653.07
227100 1651.03
227200 1653.68
227300 1655.26
227400 1658.3
227500 1664.48
227600 1665.73
227700 1669.3
227800 1665.78
227900 1666.59
228000 1668.06
228100 1665.68
228200 1666.38
228300 1666.18
228400 1662.79
228500 1663.63
228600 1669.94
228700 1673.91
228800 1673.07
228900 1670.55
229000 1665.13
229100 1662.55
229200 1666.1
229300 1663.55
229400 1665.09
229500 1668.4
229600 1664.35
229700 1664.56
229800 1668.3
229900 1672.41
230000 1678.47
230100 1676.83
230200 1674.83
230300 1679.9
230400 1679.87
230500 1677.53
230600 1678.56
230700 1677.53
230800 1678.76
230900 1679.65
231000 1682.33
231100 1685.53
231200 1682.42
231300 1681.65
231400 1684.21
231500 1688.55
231600 1691.11
231700 1696.49
231800 1704.19
231900 1704.28
232000 1707.59
232100 1707.23
232200 1711.47
232300 1715.71
232400 1720.28
232500 1717.35
232600 1720.26
232700 1722.1
232800 1718.47
232900 1714.28
233000 1717.97
233100 1720.86
233200 1718.41
233300 1713.17
233400 1708.8
233500 1716.3
233600 1716.47
233700 1715.09
233800 1719.55
233900 1721.63
234000 1725.97
234100 1729.47
234200 1733.31
234300 1733.34
234400 1735.85
234500 1737.41
234600 1742.18
234700 1745.56
234800 1750.2
234900 1754.43
235000 1755.1
235100 1758.06
235200 1759.63
235300 1757.59
235400 1758.6
235500 1759.52
235600 1759.36
235700 1762.29
235800 1762.79
235900 1763.79
236000 1762.28
236100 1760.94
236200 1759.39
236300 1756.19
236400 1760.22
236500 1760.97
236600 1755.46
236700 1758.18
236800 1764.27
236900 1765.16
237000 1763.1
237100 1759.03
237200 1762.21
237300 1769.04
237400 1767.72
237500 1775.15
237600 1778.46
237700 1777.18
237800 1780.63
237900 1778.43
238000 1776.22
238100 1776.21
238200 1778.25
238300 1778.47
238400 1776.71
238500 1779.95
238600 1789.36
238700 1792.79
238800 1800.1
238900 1805.72
239000 1808.24
239100 1810.09
239200 1809.08
239300 1807.4
239400 1808.55
239500 1811.53
239600 1808.13
239700 1810.1
239800 1810.34
239900 1807.12
240000 1807.14
240100 1808.27
240200 1807.06
240300 1808.65
240400 1813.04
240500 1816.47
240600 1814.35
240700 1814.02
240800 1814.3
240900 1814.09
241000 1821.76
241100 1822.41
241200 1828.99
241300 1831.87
241400 1831.27
241500 1827.1
241600 1825.79
241700 1826.32
241800 1825.8
241900 1829.37
242000 1832.88
242100 1831.74
242200 1834.73
242300 1827.34
242400 1828.42
242500 1826.93
242600 1823.68
242700 1820.99
242800 1821.96
242900 1822.13
243000 1826.58
243100 1832.26
243200 1830.93
243300 1832.69
243400 1833.67
243500 1826.64
243600 1824.78
243700 1828.28
243800 1827.37
243900 1830.68
244000 1837.66
244100 1834.35
244200 1839.12
244300 1838.37
244400 1839.85
244500 1842.34
244600 1844.38
244700 1846.1
244800 1853.83
244900 1850.54
245000 1855.32
245100 1850.77
245200 1856.15
245300 1856.15
245400 1858.99
245500 1867.75
245600 1871.59
245700 1871.77
245800 1874.22
245900 1880.8
246000 1889.8
246100 1894.57
246200 1901.44
246300 1905.84
246400 1904.15
246500 1902.87
246600 1901.14
246700 1906.32
246800 1903.38
246900 1900.27
247000 1904.56
247100 1904.11
247200 1903.23
247300 1908.33
247400 1909.33
247500 1905.74
247600 1904.76
247700 1902.8
247800 1900.45
247900 1903.77
248000 1903.39
248100 1904.36
248200 1907.09
248300 1907.47
248400 1904.04
248500 1906.07
248600 1907.63
248700 1908.03
248800 1905.13
248900 1907.63
249000 1908.42
249100 1908.49
249200 1908.2
249300 1911.43
249400 1919.52
249500 1925.1
249600 1927.17
249700 1931.24
249800 1937.38
249900 1942.75
250000 1943.23
250100 1942.52
250200 1943.38
250300 1948.38
250400 1954.28
250500 1953.81
250600 1951.36
250700 1956.89
250800 1956.9
250900 1954.52
251000 1962.41
251100 1963.85
251200 1964.76
251300 1975.01
251400 1975.02
251500 1979.59
251600 1985.88
251700 1981.6
251800 1981.62
251900 1984.97
252000 1986.29
252100 1984.47
252200 1985.33
252300 1983.92
252400 1982.47
252500 1976.91
252600 1976.06
252700 1976.14
252800 1983.31
252900 1987.05
253000 1988.53
253100 1986.66
253200 1988.62
253300 1996.06
253400 1999.21
253500 1998.37
253600 2001.93
253700 2007.14
253800 2012.79
253900 2008.75
254000 2011.5
254100 2006.35
254200 1997.84
254300 1991.04
254400 1992.96
254500 1994.53
254600 1992.08
254700 1992.99
254800 1993.79
254900 2001.15
255000 2002.27
255100 2005.22
255200 2009.43
255300 2015.86
255400 2016.54
255500 2017.03
255600 2019.92
255700 2019.75
255800 2018.48
255900 2021.58
256000 2020.25
256100 2022.57
256200 2021.96
256300 2022.87
256400 2019.63
256500 2020.15
256600 2022.45
256700 2021.8
256800 2022.96
256900 2025.99
257000 2026.3
257100 2027.07
257200 2030.42
257300 2032.14
257400 2031.11
257500 2026.37
257600 2025.03
257700 2029.61
257800 2025.03
257900 2020.86
258000 2024.04
258100 2028.01
258200 2028.25
258300 2026.32
258400 2027.99
258500 2030.46
258600 2030.13
258700 2024.96
258800 2030.02
258900 2035.11
259000 2029.63
259100 2035.02
259200 2023.55
259300 2018.14
259400 2022.87
259500 2023.61
259600 2030.31
259700 2027.86
259800 2026.19
259900 2022.56
260000 2020.98
260100 2020.92
260200 2021.57
260300 2024.23
260400 2025.54
260500 2027.09
260600 2026.47
260700 2022.88
260800 2029.18
260900 2035.06
261000 2038.95
261100 2035.69
261200 2036.99
261300 2033.77
261400 2035.52
261500 2035.67
261600 2034.37
261700 2034.59
261800 2037.47
261900 2040.34
262000 2039.1
262100 2037.09
262200 2041.05
262300 2045.22
262400 2048.97
262500 2056.11
262600 2060.29
262700 2057.22
262800 2059.61
262900 2064.25
263000 2070.43
263100 2063.54
263200 2067.79
263300 2066.45
263400 2062.82
263500 2062.17
263600 2063.21
263700 2065.44
263800 2069.38
263900 2076.84
264000 2074.9
264100 2077.76
264200 2080.93
264300 2085.51
264400 2085.16
264500 2084.3
264600 2084.48
264700 2087.91
264800 2084.76
264900 2080.57
265000 2085.87
265100 2090.9
265200 2087.03
265300 2091.17
265400 2093.85
265500 2096.35
265600 2098.62
265700 2095.16
265800 2099.11
265900 2102.8
266000 2104.57
266100 2110.39
266200 2114.87
266300 2119.7
266400 2124.86
266500 2135.04
266600 2133.73
266700 2129.53
266800 2133.38
266900 2128.29
267000 2130.55
267100 2132.96
267200 2141.01
267300 2142.02
267400 2142.48
267500 2140.41
267600 2139.97
267700 2139.69
267800 2142.89
267900 2149.23
268000 2151.81
268100 2147.71
268200 2148.2
268300 2147.88
268400 2146.64
268500 2150.5
268600 2152.71
268700 2155.84
268800 2153.03
268900 2159.85
269000 2164.69
269100 2161.87
269200 2163.7
269300 2167.79
269400 2166.59
269500 2164.08
269600 2168.4
269700 2168.42
269800 2170.59
269900 2170.8
270000 2169.1
270100 2176.14
270200 2181.11
270300 2181.16
270400 2187.69
270500 2185.64
270600 2176.72
270700 2168.16
270800 2168.96
270900 2169.61
271000 2170.75
271100 2176.12
271200 2179.57
271300 2181.47
271400 2180.37
271500 2182.13
271600 2186.36
271700 2189.15
271800 2190.09
271900 2186.06
272000 2182.82
272100 2185.27
272200 2189.12
272300 2189.86
272400 2193.56
272500 2201.06
272600 2208.42
272700 2208
272800 2207.62
272900 2211.11
273000 2209.72
273100 2214.41
273200 2214.53
273300 2211.04
273400 2211.61
273500 2215.11
273600 2220.28
273700 2225.14
273800 2220.75
273900 2221.58
274000 2219
274100 2217.22
274200 2218.76
274300 2220.61
274400 2222.04
274500 2223.55
274600 2219.12
274700 2215.64
274800 2217.96
274900 2210.86
275000 2212.09
275100 2214.11
275200 2215.67
275300 2212.06
275400 2210.19
275500 2208.43
275600 2214.72
275700 2219.6
275800 2224.93
275900 2223.84
276000 2229.36
276100 2231.72
276200 2235.77
276300 2231.92
276400 2225.32
276500 2215.55
276600 2217.3
276700 2218.86
276800 2216.03
276900 2215.96
277000 2216.14
277100 2222.06
277200 2223.24
277300 2223.45
277400 2224.39
277500 2230.51
277600 2231.02
277700 2234.41
277800 2229.07
277900 2235.38
278000 2237.41
278100 2235.3
278200 2237.27
278300 2237.02
278400 2235.57
278500 2231.45
278600 2231.3
278700 2235.36
278800 2238.56
278900 2235
279000 2230.68
279100 2227.84
279200 2225.36
279300 2223.41
279400 2224.35
279500 2223.4
279600 2222.99
279700 2224.58
279800 2225.28
279900 2229.11
280000 2229.67
280100 2235.31
280200 2235.77
280300 2237.61
280400 2243.22
280500 2243.99
280600 2248.45
280700 2244.87
280800 2242.48
280900 2247.4
281000 2252.72
281100 2255.32
281200 2257.46
281300 2259.45
281400 2269.1
281500 2270.35
281600 2270.22
281700 2274.14
281800 2276.64
281900 2267.97
282000 2268.59
282100 2268.36
282200 2275.22
282300 2277.39
282400 2273.7
282500 2276.38
282600 2277.02
282700 2276.13
282800 2283.35
282900 2285.63
283000 2283.57
283100 2285.07
283200 2285.17
283300 2286.54
283400 2287.48
283500 2285.21
283600 2284.68
283700 2283.33
283800 2277.89
283900 2276.36
284000 2274.89
284100 2276.67
284200 2272.25
284300 2273.25
284400 2281.53
284500 2289.12
284600 2290.56
284700 2288.68
284800 2282.25
284900 2279.69
285000 2288.17
285100 2292.92
285200 2284.81
285300 2282.61
285400 2280.67
285500 2281.71
285600 2279.11
285700 2278.65
285800 2281.38
285900 2280.83
286000 2282.6
286100 2289.13
286200 2286.01
286300 2277.77
286400 2276.88
286500 2273.85
286600 2267.89
286700 2270.39
286800 2265.09
286900 2258.92
287000 2257.88
287100 2259.13
287200 2259.71
287300 2258.74
287400 2263.78
287500 2267.83
287600 2277.03
287700 2277.28
287800 2278.34
287900 2274.83
288000 2275.78
288100 2276.83
288200 2273.18
288300 2273.55
288400 2274.6
288500 2275.72
288600 2273.82
288700 2279.89
288800 2283.01
288900 2284.93
289000 2285.33
289100 2287.56
289200 2288.52
289300 2289.26
289400 2289.6
289500 2296.85
289600 2300.69
289700 2306.66
289800 2302.93
289900 2301.38
290000 2301.71
290100 2308.73
290200 2303.49
290300 2304.62
290400 2303.86
290500 2296.46
290600 2301.2
290700 2306.32
290800 2307.18
290900 2307.59
291000 2309.78
291100 2310.01
291200 2310.04
291300 2314.93
291400 2315.84
291500 2314.05
291600 2313.29
291700 2316.94
291800 2317.27
291900 2318.09
292000 2326.28
292100 2329.52
292200 2336.66
292300 2338.94
292400 2337.46
292500 2336.91
292600 2340.02
292700 2337.09
292800 2337.63
292900 2338.99
293000 2340.07
293100 2344.8
293200 2345.93
293300 2342.97
293400 2341.34
293500 2348.22
293600 2348.98
293700 2341.43
293800 2343.54
293900 2342.63
294000 2340.73
294100 2343.38
294200 2343.71
294300 2352.84
294400 2357.41
294500 2360.48
294600 2362.89
294700 2362.46
294800 2367.49
294900 2373.88
295000 2373.89
295100 2375.4
295200 2373.77
295300 2373.14
295400 2364.98
295500 2369.26
295600 2366.43
295700 2368.98
295800 2371.54
295900 2371.22
296000 2367.81
296100 2370.4
296200 2373.82
296300 2369.63
296400 2372
296500 2373.66
296600 2379.92
296700 2392.3
296800 2395.12
296900 2402.93
297000 2407.11
297100 2411.21
297200 2409.51
297300 2407.64
297400 2409.68
297500 2408.26
297600 2407.14
297700 2399
297800 2394.82
297900 2394.8
298000 2395.68
298100 2397.63
298200 2400.01
298300 2404.32
298400 2400.54
298500 2401.77
298600 2397.78
298700 2395.59
298800 2396.65
298900 2400.83
299000 2402.57
299100 2400.33
299200 2399.33
299300 2401.05
299400 2402.28
299500 2404.08
299600 2404.44
299700 2403.91
299800 2403.64
299900 2402.8
300000 2401.05
300100 2404.16
300200 2404.94
300300 2407.81
300400 2415.01
300500 2414.82
300600 2407.85
300700 2403.28
300800 2401.41
300900 2403.13
301000 2402.8
301100 2402.34
301200 2404.45
301300 2405.99
301400 2405.95
301500 2405.55
301600 2403.69
301700 2410.2
301800 2408.63
301900 2408.05
302000 2409.17
302100 2406.58
302200 2405.36
302300 2405.8
302400 2401.42
302500 2400.09
302600 2397.25
302700 2403.95
302800 2404.1
302900 2407.98
303000 2413.26
303100 2411
303200 2407.31
303300 2408.32
303400 2407.48
303500 2413.46
303600 2409.35
303700 2410.03
303800 2419.92
303900 2429.5
304000 2426.25
304100 2429.78
304200 2435.29
304300 2436.77
304400 2439.64
304500 2444.47
304600 2446.63
304700 2445.55
304800 2447.68
304900 2445.86
305000 2448.21
305100 2457.12
305200 2456.8
305300 2460.54
305400 2457.15
305500 2450.61
305600 2453.3
305700 2455.45
305800 2456.91
305900 2454.44
306000 2455.55
306100 2458.13
306200 2461.96
306300 2458.83
306400 2464.07
306500 2465.48
306600 2462.52
306700 2464.38
306800 2464.22
306900 2467.86
307000 2465.73
307100 2463.21
307200 2462.41
307300 2460.48
307400 2457.09
307500 2452.09
307600 2454.73
307700 2462.17
307800 2462.18
307900 2462.27
308000 2460.9
308100 2463.11
308200 2468.64
308300 2465.45
308400 2467.64
308500 2468.93
308600 2474.18
308700 2472.54
308800 2471.52
308900 2477.72
309000 2474.16
309100 2477.51
309200 2482.72
309300 2488.51
309400 2489.33
309500 2495.44
309600 2495.11
309700 2493.76
309800 2492.72
309900 2490.89
310000 2492.97
310100 2488.88
310200 2487.36
310300 2481.86
310400 2481.26
310500 2480.29
310600 2485.32
310700 2485.93
310800 2487.22
310900 2485.2
311000 2494.14
311100 2501.19
311200 2507.51
311300 2515.04
311400 2517.94
311500 2517.62
311600 2514.22
311700 2517.06
311800 2507.95
311900 2501.58
312000 2495.11
312100 2493.66
312200 2494.34
312300 2497.6
312400 2502.83
312500 2502.25
312600 2501.68
312700 2499.48
312800 2501.14
312900 2506.76
313000 2509.33
313100 2512.05
313200 2513.1
313300 2514.43
313400 2513.18
313500 2510.72
313600 2512.8
313700 2505.25
313800 2505.73
313900 2509.09
314000 2511.4
314100 2508.37
314200 2509.68
314300 2513.03
314400 2508.47
314500 2502.6
314600 2512.19
314700 2520.04
314800 2524.98
314900 2524.39
315000 2519.11
315100 2520.57
315200 2523.18
315300 2521.09
315400 2525.74
315500 2523.21
315600 2536.12
315700 2537.67
315800 2538.89
315900 2538.56
316000 2538.95
316100 2540.57
316200 2535.27
316300 2531.68
316400 2527.35
316500 2526.64
316600 2532.45
316700 2534.38
316800 2540.59
316900 2542.87
317000 2545.01
317100 2556.18
317200 2557.21
317300 2555.27
317400 2552.71
317500 2555.15
317600 2558.86
317700 2564.48
317800 2566.41
317900 2572.81
318000 2578.27
318100 2576.23
318200 2577.08
318300 2576.35
318400 2577.75
318500 2578.4
318600 2578.11
318700 2576.6
318800 2577.2
318900 2585.77
319000 2583.91
319100 2586.06
319200 2586.77
319300 2590.25
319400 2594.69
319500 2596.96
319600 2595.13
319700 2592.45
319800 2597.92
319900 2596.7
320000 2593.69
320100 2588.2
320200 2584.72
320300 2582.91
320400 2586.35
320500 2592.32
320600 2598.66
320700 2605.63
320800 2612.64
320900 2614.49
321000 2616.61
321100 2619.24
321200 2624.85
321300 2624.27
321400 2622.18
321500 2621.12
321600 2620.18
321700 2616.8
321800 2621.55
321900 2622.24
322000 2626.78
322100 2624.79
322200 2628.02
322300 2624.04
322400 2623.48
322500 2622.91
322600 2626.99
322700 2631.65
322800 2633.23
322900 2633.16
323000 2629.38
323100 2629.47
323200 2634.57
323300 2633.68
323400 2636.15
323500 2631.25
323600 2630.31
323700 2626.65
323800 2628.3
323900 2634.96
324000 2636.29
324100 2638.51
324200 2642.56
324300 2637.4
324400 2634.78
324500 2633.61
324600 2637.28
324700 2641.66
324800 2652.2
324900 2646.59
325000 2650.63
325100 2646.4
325200 2649.3
325300 2646.38
325400 2646.84
325500 2651.58
325600 2651.35
325700 2645.87
325800 2650.59
325900 2649.42
326000 2646.81
326100 2646.61
326200 2645.61
326300 2653.32
326400 2654.22
326500 2648.2
326600 2647.34
326700 2639.46
326800 2646.19
326900 2639.93
327000 2638.79
327100 2638.8
327200 2638.42
327300 2638.24
327400 2644.58
327500 2646.78
327600 2651.95
327700 2658.97
327800 2657.94
327900 2657.29
328000 2661.58
328100 2662
328200 2667.99
328300 2675.56
328400 2670.31
328500 2671.65
328600 2668.97
328700 2661.9
328800 2659.43
328900 2659.78
329000 2655.87
329100 2652.82
329200 2646.68
329300 2639.39
329400 2633.63
329500 2632.6
329600 2637.66
329700 2634.76
329800 2631.88
329900 2630.87
330000 2628.91
330100 2630.15
330200 2627.6
330300 2631.81
330400 2636.17
330500 2640.21
330600 2646.04
330700 2642.51
330800 2637.5
330900 2637.13
331000 2639.21
331100 2637.53
331200 2634.68
331300 2637.91
331400 2641.67
331500 2648.88
331600 2647.87
331700 2640.18
331800 2641.07
331900 2636.99
332000 2639.17
332100 2637.06
332200 2631.49
332300 2626.81
332400 2626.02
332500 2627.59
332600 2628.32
332700 2627.79
332800 2625.15
332900 2627.61
333000 2631.09
333100 2629.04
333200 2629.96
333300 2631.27
333400 2637.22
333500 2637.6
333600 2631.78
333700 2634.42
333800 2630.45
333900 2629.09
334000 2626.79
334100 2625.01
334200 2628.65
334300 2632.99
334400 2630.44
334500 2630.13
334600 2633.84
334700 2636.07
334800 2638.41
334900 2641.08
335000 2640.12
335100 2636.76
335200 2641.15
335300 2640.38
335400 2639.42
335500 2636.01
335600 2633.85
335700 2631.69
335800 2631.62
335900 2630.51
336000 2636.04
336100 2637.54
336200 2636.86
336300 2636
336400 2632.34
336500 2631.52
336600 2634.07
336700 2637.88
336800 2638.01
336900 2635.45
337000 2639.54
337100 2636.35
337200 2634.57
337300 2638.46
337400 2642.28
337500 2641.84
337600 2640.21
337700 2640.52
337800 2639.47
337900 2637.66
338000 2638.79
338100 2640.32
338200 2641.09
338300 2629
338400 2623.72
338500 2620.57
338600 2625.65
338700 2620.09
338800 2619.06
338900 2622.21
339000 2628.76
339100 2632.88
339200 2640.24
339300 2646.98
339400 2642.26
339500 2634.59
339600 2628.51
339700 2628.32
339800 2626.1
339900 2624.71
340000 2625.03
340100 2624.22
340200 2618.81
340300 2608.63
340400 2612.79
340500 2607.13
340600 2603.86
340700 2610.78
340800 2608.06
340900 2612.7
341000 2615.86
341100 2626.03
341200 2631.43
341300 2635.02
341400 2635.78
341500 2639.5
341600 2638.43
341700 2639.1
341800 2636.56
341900 2634.1
342000 2638.45
342100 2650.64
342200 2651.6
342300 2649.66
342400 2651.83
342500 2649.06
342600 2654.23
342700 2651.93
342800 2643.04
342900 2647.08
343000 2654.12
343100 2650.73
343200 2642.65
343300 2648.43
343400 2645.05
343500 2644.79
343600 2643.92
343700 2642.13
343800 2644.09
343900 2640.59
344000 2646.3
344100 2649.56
344200 2649.5
344300 2648.35
344400 2654.11
344500 2646.21
344600 2642.9
344700 2641.01
344800 2644.5
344900 2645.2
345000 2643.28
345100 2646.54
345200 2655.38
345300 2649
345400 2650.84
345500 2659.61
345600 2663.54
345700 2665.49
345800 2660.88
345900 2666.6
346000 2666.83
346100 2661.98
346200 2666.76
346300 2668.84
346400 2671.03
346500 2661.83
346600 2659.16
346700 2662.63
346800 2657.45
346900 2651.64
347000 2654.4
347100 2661.79
347200 2667.94
347300 2673.11
347400 2671.43
347500 2673.27
347600 2677.2
347700 2679.59
347800 2683.42
347900 2683.23
348000 2684.98
348100 2687.46
348200 2689.69
348300 2688.77
348400 2690.3
348500 2694.04
348600 2697.22
348700 2688.95
348800 2693.97
348900 2698.74
349000 2691.83
349100 2688.61
349200 2690.94
349300 2693.28
349400 2695.69
349500 2703.91
349600 2708.36
349700 2708.25
349800 2715.19
349900 2712.92
350000 2716.66
350100 2727.67
350200 2731.96
350300 2733.45
350400 2733.9
350500 2726.56
350600 2722.99
350700 2725.62
350800 2727.39
350900 2724.87
351000 2727.45
351100 2731.17
351200 2735.54
351300 2734.48
351400 2734.25
351500 2736.21
351600 2740.87
351700 2740.78
351800 2747.54
351900 2746.06
352000 2744.34
352100 2738.28
352200 2735.84
352300 2734.15
352400 2734.88
352500 2730.94
352600 2726.57
352700 2740.46
352800 2747.02
352900 2749.86
353000 2750.39
353100 2737.97
353200 2735.65
353300 2736.7
353400 2732.01
353500 2732.27
353600 2727.05
353700 2728.29
353800 2728.89
353900 2726.57
354000 2723.13
354100 2725.03
354200 2728.72
354300 2726.16
354400 2724.9
354500 2722.53
354600 2727.62
354700 2728.47
354800 2727.12
354900 2728.05
355000 2727.01
355100 2735.07
355200 2741.13
355300 2749.25
355400 2741.77
355500 2738.37
355600 2733.13
355700 2730.99
355800 2729.89
355900 2734.46
356000 2737.56
356100 2736.03
356200 2737.75
356300 2736.72
356400 2737.64
356500 2741.54
356600 2742.22
356700 2742.76
356800 2748.43
356900 2753.92
357000 2751.43
357100 2753.67
357200 2754.19
357300 2749.39
357400 2746.36
357500 2744.96
357600 2747.92
357700 2749.59
357800 2742.61
357900 2747.09
358000 2754.02
358100 2748.44
358200 2747.04
358300 2738.65
358400 2742.64
358500 2735.82
358600 2732.93
358700 2732.53
358800 2727.5
358900 2729.31
359000 2730.08
359100 2731.37
359200 2731.27
359300 2729.36
359400 2731.49
359500 2728.39
359600 2723.86
359700 2729.76
359800 2724.38
359900 2733.65
360000 2736.9
360100 2736.05
360200 2738.38
360300 2737.11
360400 2741.88
360500 2747.55
360600 2754.34
360700 2754.93
360800 2753.38
